,City,State,City_State,Latitude,Longitude
437, Malden,MO," Malden, MO",36.5570028,-89.9664798
438, Corpus Christi,TX," Corpus Christi, TX",27.8005828,-97.396381
439, Lancaster,TX," Lancaster, TX",32.5920798,-96.7561082
440, Edmond,OK," Edmond, OK",35.6528323,-97.4780954
441, Broken Arrow,OK," Broken Arrow, OK",36.060949,-95.7974526
442, Edna,TX," Edna, TX",28.9785947,-96.6460877
443, Giddings,TX," Giddings, TX",30.1827159,-96.936371
444, Gatesville,TX," Gatesville, TX",31.4351645,-97.743911
445, Round Rock,TX," Round Rock, TX",30.5082551,-97.678896
446, Altus,OK," Altus, OK",34.637765,-99.3340442
447, Pearsall,TX," Pearsall, TX",28.8921939,-99.095033
448, Soddy Daisy,TN," Soddy Daisy, TN",35.2359025,-85.1907904
449, Pittsfield,IL," Pittsfield, IL",39.6078254,-90.8051289
450, West Columbia,TX," West Columbia, TX",29.1438582,-95.6452249
451, Mattoon,IL," Mattoon, IL",39.4830897,-88.3728255
452, Prattville,AL," Prattville, AL",32.4640245,-86.4596966
453, Donaldsonville,LA," Donaldsonville, LA",30.1010323,-90.9928773
454, Clinton,IL," Clinton, IL",40.1536479,-88.9645253
455, Hammond,LA," Hammond, LA",30.5043583,-90.4611995
456, Quincy,FL," Quincy, FL",30.5880468,-84.591058
457, Paducah,KY," Paducah, KY",37.0833893,-88.6000478
458, Corpus Christi,TX," Corpus Christi, TX",27.8005828,-97.396381
459, Paris,KY," Paris, KY",38.2097987,-84.2529869
460, Newnan,GA," Newnan, GA",33.3806716,-84.7996573
461, Vincennes,IN," Vincennes, IN",38.677269,-87.5286325
462, Columbus,MS," Columbus, MS",33.4956744,-88.4272627
463, Shelbyville,KY," Shelbyville, KY",38.2120144,-85.2235666
464, Enid,OK," Enid, OK",36.3955891,-97.8783911
465, Jena,LA," Jena, LA",31.6832271,-92.1337448
466, Vidor,TX," Vidor, TX",30.1316001,-94.0154541
467, Laurel,MS," Laurel, MS",31.6940509,-89.1306124
468, Cut Off,LA," Cut Off, LA",29.5427168,-90.3381361
469, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
470, Alvin,TX," Alvin, TX",29.4238472,-95.2441009
471, Columbus,TX," Columbus, TX",29.7066232,-96.5396933
472, Galveston,TX," Galveston, TX",29.3013479,-94.7976958
473, Flora,IL," Flora, IL",38.6689364,-88.4856042
474, Lockbourne,OH," Lockbourne, OH",39.8089185,-82.9692863
475, Deridder,LA," Deridder, LA",30.8463055,-93.2890527
476, Lawrenceburg,KY," Lawrenceburg, KY",38.0372967,-84.8966171
477, Kerrville,TX," Kerrville, TX",30.0474332,-99.1403189
478, Gainesville,GA," Gainesville, GA",34.2978794,-83.8240663
479, Aiken,SC," Aiken, SC",33.5604168,-81.7195533
480, Murphy,NC," Murphy, NC",35.0875836,-84.0346315
481, Big Spring,TX," Big Spring, TX",32.2503979,-101.4787355
482, Sumter,SC," Sumter, SC",33.9204354,-80.3414693
483, Mustang,OK," Mustang, OK",35.384226,-97.7244867
484, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
485, Harrodsburg,KY," Harrodsburg, KY",37.762298,-84.8432852
486, Winder,GA," Winder, GA",33.9926097,-83.7201709
487, Lake Charles,LA," Lake Charles, LA",30.2265949,-93.2173758
488, Crosby,TX," Crosby, TX",29.9118885,-95.0621512
489, Carthage,TX," Carthage, TX",32.1573841,-94.3374199
490, Gun Barrel City,TX," Gun Barrel City, TX",32.3345888,-96.1513627
491, Lake Mary,FL," Lake Mary, FL",28.7588833,-81.3178446
492, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
493, La Marque,TX," La Marque, TX",29.3685674,-94.9713134
494, Braden River,FL," Braden River, FL",27.4195644,-82.3966533
495, Bonner Springs,KS," Bonner Springs, KS",39.059726,-94.8835754
496, El Dorado,AR," El Dorado, AR",33.20763,-92.6662674
497, Lafayette,LA," Lafayette, LA",30.2240897,-92.0198427
498, New Iberia,LA," New Iberia, LA",30.0035365,-91.8187285
499, Gonzales,LA," Gonzales, LA",30.2385294,-90.9200987
500, Lafayette,LA," Lafayette, LA",30.2240897,-92.0198427
501, Abilene,TX," Abilene, TX",32.4487364,-99.7331439
502, Angleton,TX," Angleton, TX",29.16941,-95.4318847
503, Odessa,TX," Odessa, TX",31.8456816,-102.3676431
504, Gainesville,FL," Gainesville, FL",29.6516344,-82.3248262
505, Morgan City,LA," Morgan City, LA",29.6993748,-91.20677
506, Canton,GA," Canton, GA",34.2367621,-84.4907621
507, Denton,TX," Denton, TX",33.2148412,-97.1330683
508, Covington,LA," Covington, LA",30.4754702,-90.1009108
509, Alexandria,LA," Alexandria, LA",31.3112936,-92.4451371
510, Kenedy,TX," Kenedy, TX",28.8191468,-97.8486123
511, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
512, Opelousas,LA," Opelousas, LA",30.5335302,-92.081509
513, Houma,LA," Houma, LA",29.5957696,-90.7195348
514, Manchester,KY," Manchester, KY",37.1537007,-83.7618641
515, Lawrenceville,IL," Lawrenceville, IL",38.7292137,-87.6816927
516, Plant City,FL," Plant City, FL",28.0186323,-82.1128641
517, Palatka,FL," Palatka, FL",29.6485801,-81.6375819
518, Whitesburg,KY," Whitesburg, KY",37.1184318,-82.8268265
519, Laredo,TX," Laredo, TX",27.5035613,-99.5075519
520, Waycross,GA," Waycross, GA",31.2135511,-82.3540178
521, Dublin,GA," Dublin, GA",32.5404447,-82.903754
522, Emporia,KS," Emporia, KS",38.403903,-96.1816626
523, Slidell,LA," Slidell, LA",30.2751945,-89.7811745
524, Lawrence,KS," Lawrence, KS",38.9716689,-95.2352501
525, Muscatine,IA," Muscatine, IA",41.424473,-91.0432051
526, Leeds,AL," Leeds, AL",33.5481597,-86.5444288
527, Saint Joseph,MO," Saint Joseph, MO",39.7674578,-94.846681
528, Eastland,TX," Eastland, TX",32.4015198,-98.8175623
529, Orange City,FL," Orange City, FL",28.9488761,-81.2986741
530, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
531, Caldwell,TX," Caldwell, TX",30.5313152,-96.6930303
532, Corsicana,TX," Corsicana, TX",32.0954304,-96.4688727
533, Lawrenceville,GA," Lawrenceville, GA",33.9562149,-83.9879625
534, Georgetown,KY," Georgetown, KY",38.2097967,-84.5588311
535, Kilgore,TX," Kilgore, TX",32.3862619,-94.8757709
536, Lees Summit,MO," Lees Summit, MO",38.9108408,-94.3821724
537, Surfside Beach,SC," Surfside Beach, SC",33.6060031,-78.9730887
538, Woodstock,GA," Woodstock, GA",34.1014873,-84.5193754
539, Tulsa,OK," Tulsa, OK",36.1539816,-95.992775
540, Olathe,KS," Olathe, KS",38.8813958,-94.8191285
541, Sevierville,TN," Sevierville, TN",35.8681455,-83.561835
542, Carthage,TN," Carthage, TN",36.2522766,-85.951654
543, St Augustine,FL," St Augustine, FL",29.9012437,-81.3124341
544, Bartow,FL," Bartow, FL",27.8964147,-81.8431374
545, Marshalltown,IA," Marshalltown, IA",42.0494674,-92.9080375
546, Port Orange,FL," Port Orange, FL",29.1383165,-80.9956105
547, Oneida,TN," Oneida, TN",36.4981341,-84.5127162
548, Rock Hill,SC," Rock Hill, SC",34.9248667,-81.0250784
549, Dry Ridge,KY," Dry Ridge, KY",38.6820122,-84.5899426
550, Abilene,TX," Abilene, TX",32.4487364,-99.7331439
551, Sparta,TN," Sparta, TN",35.9258985,-85.4641421
552, Conway,SC," Conway, SC",33.8360034,-79.0478143
553, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
554, Albany,GA," Albany, GA",31.5785074,-84.155741
555, Richmond,TX," Richmond, TX",29.5821811,-95.7607832
556, Cynthiana,KY," Cynthiana, KY",38.3903526,-84.2941013
557, Fort Worth,TX," Fort Worth, TX",32.7554883,-97.3307658
558, Douglas,GA," Douglas, GA",31.5088073,-82.8498654
559, Hobbs,NM," Hobbs, NM",32.7026116,-103.1360403
560, Kearney,NE," Kearney, NE",40.6993303,-99.0816784
561, Harlingen,TX," Harlingen, TX",26.1906306,-97.6961026
562, Fayetteville,GA," Fayetteville, GA",33.4487257,-84.4549262
563, Pampa,TX," Pampa, TX",35.5361559,-100.9598709
564, San Angelo,TX," San Angelo, TX",31.4637723,-100.4370375
565, Pekin,IL," Pekin, IL",40.5675388,-89.640658
566, Spring,TX," Spring, TX",30.0799405,-95.4171601
567, Salina,KS," Salina, KS",38.8402805,-97.6114237
568, Savannah,GA," Savannah, GA",32.0808989,-81.091203
569, Savannah,GA," Savannah, GA",32.0808989,-81.091203
570, Hobart,OK," Hobart, OK",35.0295009,-99.0931317
571, Midland,TX," Midland, TX",31.9973456,-102.0779146
572, Hannibal,MO," Hannibal, MO",39.7083789,-91.3584816
573, Boonville,IN," Boonville, IN",38.0492131,-87.2741723
574, Charleston,IL," Charleston, IL",39.4961458,-88.1761521
575, Roswell,NM," Roswell, NM",33.3942655,-104.5230242
576, Herrin,IL," Herrin, IL",37.8031056,-89.0275744
577, Ormond Beach,FL," Ormond Beach, FL",29.2858129,-81.0558894
578, Stephenville,TX," Stephenville, TX",32.2206958,-98.2022633
579, Sullivan,IN," Sullivan, IN",39.0953199,-87.4058525
580, Cartersville,GA," Cartersville, GA",34.1650972,-84.7999382
581, Dayton,TN," Dayton, TN",35.4939587,-85.0124535
582, Orangeburg,SC," Orangeburg, SC",33.4918203,-80.8556476
583, Hiram,GA," Hiram, GA",33.8756601,-84.7621592
584, Derby,KS," Derby, KS",37.5455735,-97.2689331
585, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
586, Bristol,TN," Bristol, TN",36.5951059,-82.1887444
587, Lake City,SC," Lake City, SC",33.8709958,-79.7553451
588, North Fort Myers,FL," North Fort Myers, FL",26.6672935,-81.8800861
589, Georgetown,SC," Georgetown, SC",33.376834,-79.2944964
590, Seminole,TX," Seminole, TX",32.7189926,-102.6449101
591, Newberry,SC," Newberry, SC",34.2745833,-81.6187178
592, Dillon,SC," Dillon, SC",34.4165505,-79.3711579
593, Columbia,KY," Columbia, KY",37.102841,-85.3063504
594, Dothan,AL," Dothan, AL",31.2232313,-85.3904888
595, Union,SC," Union, SC",34.7154122,-81.623711
596, Summerville,SC," Summerville, SC",33.0185039,-80.1756481
597, Mount Pleasant,SC," Mount Pleasant, SC",32.8323225,-79.8284258
598, Florence,SC," Florence, SC",34.1954331,-79.7625625
599, Kewanee,IL," Kewanee, IL",41.2455927,-89.9248303
600, Savannah,GA," Savannah, GA",32.0808989,-81.091203
601, Gaffney,SC," Gaffney, SC",35.0717945,-81.6498195
602, Lexington,NE," Lexington, NE",40.7808398,-99.7415045
603, Princeton,IL," Princeton, IL",41.3680919,-89.4648145
604, Brunswick,GA," Brunswick, GA",31.1499528,-81.4914894
605, Greenville,SC," Greenville, SC",34.8526176,-82.3940104
606, Myrtle Beach,SC," Myrtle Beach, SC",33.6890603,-78.8866943
607, Anamosa,IA," Anamosa, IA",42.1083371,-91.2851594
608, Cheraw,SC," Cheraw, SC",34.6976564,-79.8833971
609, Norfolk,NE," Norfolk, NE",42.0327234,-97.4137553
610, Saint Peters,MO," Saint Peters, MO",38.7874699,-90.6298922
611, Titusville,FL," Titusville, FL",28.6122187,-80.8075537
612, Big Stone Gap,VA," Big Stone Gap, VA",36.8586404,-82.7832489
613, Garden City,KS," Garden City, KS",37.9716898,-100.8726618
614, Beaumont,TX," Beaumont, TX",30.080174,-94.1265562
615, Anderson,SC," Anderson, SC",34.5034394,-82.6501332
616, Hopkinsville,KY," Hopkinsville, KY",36.8656008,-87.4886186
617, Hanson,KY," Hanson, KY",37.417267,-87.4808336
618, Shelbyville,TN," Shelbyville, TN",35.483406,-86.4602717
619, Cookeville,TN," Cookeville, TN",36.162839,-85.5016423
620, Athens,AL," Athens, AL",34.8028661,-86.9716741
621, Rome,GA," Rome, GA",34.257038,-85.1646726
622, Campbellsville,KY," Campbellsville, KY",37.3433974,-85.3419069
623, Hays,KS," Hays, KS",38.8791783,-99.3267702
624, Sebring,FL," Sebring, FL",27.495592,-81.440907
625, Tullahoma,TN," Tullahoma, TN",35.3620235,-86.2094342
626, Mcminnville,TN," Mcminnville, TN",35.6865889,-85.7801453
627, Athens,TN," Athens, TN",35.4428512,-84.5929898
628, Grinnell,IA," Grinnell, IA",41.7434092,-92.7232456
629, Kingsport,TN," Kingsport, TN",36.548434,-82.5618186
630, Lebanon,TN," Lebanon, TN",36.2081098,-86.2911024
631, Cullman,AL," Cullman, AL",34.1748208,-86.8436124
632, Dalton,GA," Dalton, GA",34.7698021,-84.9702228
633, Clarksville,TN," Clarksville, TN",36.5297706,-87.3594528
634, Rockwood,TN," Rockwood, TN",35.8656284,-84.68494
635, Dyersburg,TN," Dyersburg, TN",36.0345159,-89.3856281
636, Union City,TN," Union City, TN",36.4242303,-89.0570096
637, Gallatin,TN," Gallatin, TN",36.3883809,-86.4466599
638, Guntersville,AL," Guntersville, AL",34.3581473,-86.2947041
639, Muscle Shoals,AL," Muscle Shoals, AL",34.7448112,-87.6675292
640, Newport,TN," Newport, TN",35.9670412,-83.1876578
641, La Grange,GA," La Grange, GA",33.0362218,-85.0322444
642, Lawrenceburg,TN," Lawrenceburg, TN",35.2761735,-87.460397
643, Alcoa,TN," Alcoa, TN",35.7895271,-83.9737935
644, Morristown,TN," Morristown, TN",36.2139814,-83.2948922
645, Fitzgerald,GA," Fitzgerald, GA",31.7149082,-83.2526545
646, Crossville,TN," Crossville, TN",35.9489566,-85.0269014
647, Nashville,TN," Nashville, TN",36.1626638,-86.7816016
648, Elizabethton,TN," Elizabethton, TN",36.3487196,-82.2106876
649, Somerset,KY," Somerset, KY",37.0920222,-84.6041084
650, Easley,SC," Easley, SC",34.829838,-82.6015206
651, Jackson,KY," Jackson, KY",37.5531457,-83.3835135
652, Henderson,KY," Henderson, KY",37.8361538,-87.5900134
653, Madison,TN," Madison, TN",36.2562002,-86.7143516
654, Ocala,FL," Ocala, FL",29.1871986,-82.1400923
655, Fort Payne,AL," Fort Payne, AL",34.4442547,-85.7196893
656, Cleveland,TN," Cleveland, TN",35.1595182,-84.8766115
657, Selma,AL," Selma, AL",32.4073589,-87.0211007
658, Oxford,MS," Oxford, MS",34.3664951,-89.5192484
659, Danville,KY," Danville, KY",37.6456329,-84.7721702
660, Winchester,KY," Winchester, KY",37.990079,-84.1796503
661, Mount Dora,FL," Mount Dora, FL",28.8024918,-81.644519
662, Nashville,TN," Nashville, TN",36.1626638,-86.7816016
663, Zephyrhills,FL," Zephyrhills, FL",28.2336196,-82.1811947
664, Clarksdale,MS," Clarksdale, MS",34.2001086,-90.5709323
665, Vicksburg,MS," Vicksburg, MS",32.3526456,-90.877882
666, Elizabethtown,KY," Elizabethtown, KY",37.7030646,-85.8649408
667, Prestonsburg,KY," Prestonsburg, KY",37.6656527,-82.7715486
668, Hermitage,TN," Hermitage, TN",36.1988486,-86.6197777
669, Scottsboro,AL," Scottsboro, AL",34.6723069,-86.0341463
670, Dade City,FL," Dade City, FL",28.3647248,-82.1959178
671, Tuscaloosa,AL," Tuscaloosa, AL",33.2098407,-87.5691735
672, West Helena,AR," West Helena, AR",34.550177,-90.6413226
673, Greenwood,MS," Greenwood, MS",33.5162315,-90.1795281
674, Auburndale,FL," Auburndale, FL",28.0652975,-81.7886906
675, Richmond,KY," Richmond, KY",37.7478572,-84.2946539
676, Port Charlotte,FL," Port Charlotte, FL",26.9761707,-82.0906448
677, Frankfort,KY," Frankfort, KY",38.2009055,-84.8732835
678, Troy,AL," Troy, AL",31.8087678,-85.969951
679, Greeneville,TN," Greeneville, TN",36.1631574,-82.8309861
680, Glasgow,KY," Glasgow, KY",36.9958839,-85.9119215
681, Jefferson City,TN," Jefferson City, TN",36.122311,-83.492396
682, Carrollton,GA," Carrollton, GA",33.5801103,-85.0766113
683, Murfreesboro,TN," Murfreesboro, TN",35.8456213,-86.39027
684, Haines City,FL," Haines City, FL",28.1141841,-81.6178536
685, Hilton Head Island,SC," Hilton Head Island, SC",32.216316,-80.752608
686, Lexington,TN," Lexington, TN",35.6509029,-88.3933796
687, Alexander City,AL," Alexander City, AL",32.944012,-85.9538532
688, Bardstown,KY," Bardstown, KY",37.8092279,-85.4669025
689, Demopolis,AL," Demopolis, AL",32.5176361,-87.836402
690, Sylacauga,AL," Sylacauga, AL",33.1731716,-86.2516406
691, Valley,AL," Valley, AL",32.8187406,-85.1793852
692, Winchester,TN," Winchester, TN",35.1859163,-86.1122071
693, Russellville,KY," Russellville, KY",36.8453199,-86.887219
694, Enterprise,AL," Enterprise, AL",31.3151708,-85.8552161
695, Lewisburg,TN," Lewisburg, TN",35.4492404,-86.7888887
696, Middlesboro,KY," Middlesboro, KY",36.6072567,-83.7142848
697, Camden,TN," Camden, TN",36.0589486,-88.0978151
698, Camden,SC," Camden, SC",34.2465393,-80.6070237
699, Kingsport,TN," Kingsport, TN",36.548434,-82.5618186
700, Lenoir City,TN," Lenoir City, TN",35.7972998,-84.2560299
701, Temple,TX," Temple, TX",31.0982344,-97.342782
702, Cahokia,IL," Cahokia, IL",38.5708849,-90.1901113
703, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
704, Newton,IA," Newton, IA",41.7033177,-93.0573533
705, Stockbridge,GA," Stockbridge, GA",33.5442781,-84.2338093
706, Ames,IA," Ames, IA",42.0307812,-93.6319131
707, Owensboro,KY," Owensboro, KY",37.7719074,-87.1111676
708, Independence,IA," Independence, IA",42.4685978,-91.8893386
709, Statesboro,GA," Statesboro, GA",32.4487876,-81.7831674
710, Pella,IA," Pella, IA",41.4080327,-92.916405
711, Trion,GA," Trion, GA",34.5439735,-85.3105111
712, Pasadena,TX," Pasadena, TX",29.6910625,-95.2091006
713, Tomball,TX," Tomball, TX",30.0971621,-95.6160549
714, Pleasanton,TX," Pleasanton, TX",28.967194,-98.4786269
715, Amarillo,TX," Amarillo, TX",35.2219971,-101.8312969
716, Americus,GA," Americus, GA",32.0723861,-84.2326876
717, Hardinsburg,KY," Hardinsburg, KY",37.7800591,-86.4605337
718, Wauchula,FL," Wauchula, FL",27.5472589,-81.8114715
719, Birmingham,AL," Birmingham, AL",33.5185892,-86.8103567
720, Florence,AL," Florence, AL",34.79981,-87.677251
721, San Antonio,TX," San Antonio, TX",29.4241219,-98.4936282
722, Katy,TX," Katy, TX",29.7857853,-95.8243956
723, Lake City,FL," Lake City, FL",30.1896756,-82.6392899
724, Great Bend,KS," Great Bend, KS",38.3644567,-98.7648073
725, Merritt Island,FL," Merritt Island, FL",28.3180688,-80.6659842
726, Cedar Falls,IA," Cedar Falls, IA",42.5348993,-92.4453161
727, Eunice,LA," Eunice, LA",30.4943669,-92.4176324
728, Fremont,NE," Fremont, NE",41.4333909,-96.4981467
729, Galesburg,IL," Galesburg, IL",40.9478158,-90.3712395
730, Punta Gorda,FL," Punta Gorda, FL",26.9297836,-82.0453664
731, Lakeland,FL," Lakeland, FL",28.0394654,-81.9498042
732, Monroe,GA," Monroe, GA",33.7948364,-83.713229
733, Marble Falls,TX," Marble Falls, TX",30.5782446,-98.2728003
734, Macon,MO," Macon, MO",39.7422561,-92.4726859
735, Cedartown,GA," Cedartown, GA",34.0112715,-85.2565823
736, Uvalde,TX," Uvalde, TX",29.2096836,-99.7861679
737, Bessemer,AL," Bessemer, AL",33.4017766,-86.954437
738, Raceland,LA," Raceland, LA",29.7274331,-90.5989759
739, Mount Pleasant,IA," Mount Pleasant, IA",40.9716959,-91.5487714
740, Dekalb,IL," Dekalb, IL",41.9294736,-88.7503647
741, Waynesboro,MS," Waynesboro, MS",31.674883,-88.6461465
742, Columbus,NE," Columbus, NE",41.4302973,-97.3593904
743, Mesquite,TX," Mesquite, TX",32.7667955,-96.5991593
744, Riverdale,GA," Riverdale, GA",33.5726113,-84.4132594
745, Mccook,NE," Mccook, NE",40.1966701,-100.6248741
746, Alice,TX," Alice, TX",27.7522487,-98.0697249
747, Aledo,IL," Aledo, IL",41.1997568,-90.7493063
748, Peru,IL," Peru, IL",41.3275349,-89.1289728
749, Ozark,AL," Ozark, AL",31.459017,-85.640289
750, Hutchinson,KS," Hutchinson, KS",38.0608445,-97.9297743
751, West Burlington,IA," West Burlington, IA",40.8250386,-91.1565357
752, Canyon,TX," Canyon, TX",34.9803342,-101.9188024
753, Leesburg,FL," Leesburg, FL",28.810823,-81.8778582
754, Marshall,IL," Marshall, IL",39.3914252,-87.6936384
755, Bogalusa,LA," Bogalusa, LA",30.7910204,-89.8486858
756, Maryville,MO," Maryville, MO",40.3461017,-94.8724706
757, Liberal,KS," Liberal, KS",37.0430812,-100.920999
758, Mineral Wells,TX," Mineral Wells, TX",32.8084605,-98.1128223
759, Fenton,MO," Fenton, MO",38.5126456,-90.4429881
760, Las Cruces,NM," Las Cruces, NM",32.3199396,-106.7636538
761, Lake Jackson,TX," Lake Jackson, TX",29.0338575,-95.4343859
762, Mason City,IA," Mason City, IA",43.1535728,-93.2010367
763, Arcadia,FL," Arcadia, FL",27.2158826,-81.8584164
764, Brownwood,TX," Brownwood, TX",31.7093197,-98.9911611
765, Dumas,TX," Dumas, TX",35.8653789,-101.9732236
766, Oxford,AL," Oxford, AL",33.6142714,-85.8349648
767, North Richland Hill,TX," North Richland Hill, TX",32.8342952,-97.2289029
768, Okeechobee,FL," Okeechobee, FL",27.2439349,-80.8297828
769, Osage Beach,MO," Osage Beach, MO",38.1503113,-92.6179621
770, Brookhaven,MS," Brookhaven, MS",31.5790588,-90.4406506
771, Venice,FL," Venice, FL",27.0997775,-82.4542632
772, Cape Coral,FL," Cape Coral, FL",26.5628537,-81.9495331
773, Panama City Beach,FL," Panama City Beach, FL",30.1765914,-85.8054879
774, Amarillo,TX," Amarillo, TX",35.2219971,-101.8312969
775, Ponca City,OK," Ponca City, OK",36.706981,-97.0855948
776, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
777, Stanford,KY," Stanford, KY",37.5311901,-84.6618876
778, Canton,TX," Canton, TX",32.5565244,-95.8632996
779, West Orange,TX," West Orange, TX",30.0821548,-93.7582223
780, Plainfield,IN," Plainfield, IN",39.7042123,-86.3994387
781, Santa Fe,NM," Santa Fe, NM",35.6869752,-105.937799
782, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
783, Carmi,IL," Carmi, IL",38.0908796,-88.1586488
784, Boonville,MO," Boonville, MO",38.9736392,-92.7432418
785, Bethany,MO," Bethany, MO",40.2683344,-94.0282861
786, Saint Marys,GA," Saint Marys, GA",30.7478954,-81.5706109
787, Clinton,AR," Clinton, AR",35.5914665,-92.4604361
788, Thayer,MO," Thayer, MO",36.5245064,-91.5381967
789, Baton Rouge,LA," Baton Rouge, LA",30.4514677,-91.1871466
790, Sand Springs,OK," Sand Springs, OK",36.1398102,-96.108891
791, Warner Robins,GA," Warner Robins, GA",32.6130007,-83.624201
792, Barnwell,SC," Barnwell, SC",33.2448733,-81.3587177
